nume,predictii_pret
Peugeot 308 SW HDi FAP 110 (Blue Lion) Business Line Niveau 1,4246.338199784802
Audi A3 2.0 TDI Sportback (clean diesel) S line Sportpaket,5478.7050153326
Hyundai Santa Fe 2.2 CRDi 4WD Luxury Pack+,13917.214484568873
Porsche Cayenne 3.0 L,49245.773779132745
Suzuki Vitara 1.0 Passion,14286.831296923216
Skoda Octavia,14209.561401849836
BMW Seria 7 740Ld xDrive,43305.863857713215
Ford Fiesta 1.1 S&S TREND,8602.679433667616
Kia Stonic 1.2 GSL Urban,12368.65494211992
Mercedes-Benz C 200 d T 9G-TRONIC AMG Line,28239.19648420227
BMW Seria 2,22127.030078539294
Volkswagen Golf 1.4 Comfortline,4685.908339146123
Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop Exklusiv,9487.06816970425
Skoda Kodiaq 2.0 TDI DSG Sportline,19218.199645652567
BMW Seria 5 530d xDrive Aut. Luxury Line,19229.53698341135
Opel Insignia 2.0 CDTI Sports Tourer Automatik Cosmo,6631.869520819665
Mitsubishi Outlander 2.0 4WD Plug-In Hybrid Top,15785.173722869193
Mercedes-Benz S 350 (BlueTEC) d 7G-TRONIC,24938.120222191457
Seat Ibiza 1.2 TDI CR Ecomotive Reference,4253.068225018568
BMW iX xDrive50,63074.43188581948
Mercedes-Benz GLC 250 d 4Matic 9G-TRONIC,31149.17248583124
Toyota Aygo X 1.0l MT Dynamic,15755.880738931757
Lamborghini URUS,304438.7159792367
Dacia Logan MCV 1.5 Blue dCi SL Prestige PLUS,8774.912887919603
Skoda Octavia,15828.95975531454
Audi A8 3.0 TDI DPF quattro tiptronic,22554.74466586491
Skoda Fabia 1.2 HTP Classic,4552.435952162635
BMW X1,10349.149413288791
Mercedes-Benz GLC 200 4MATIC,44977.03329226831
Mercedes-Benz GLC 250 d 4Matic 9G-TRONIC,32164.98757544177
Dacia Duster,19161.848781500466
Audi A3,13488.115721685597
Mercedes-Benz C 200 CDI BlueEFFICIENCY,10047.575372313826
Peugeot 508 1.5 BlueHDI S&S EAT8 Allure Pack,15853.257222281562
Seat Ibiza 1.4 16V Stylance,3982.0985638155776
"Dacia Duster 1.5 Blue dCi 4WD Prestige jante 17""",19336.492049196288
BMW Seria 4 430i Cabrio xDrive Sport-Aut. M Sport,28512.563703717104
Peugeot 3008 2.0 BlueHDI S&S EAT8 GT,23481.244013895088
Rolls-Royce Cullinan,259203.23717089524
Ford Edge 2.0 TDCi Powershift Vignale,26547.002789955728
Mercedes-Benz CLS 400 d 4Matic 9G-TRONIC AMG Line,94296.7180160942
Audi A3 Sportback 1.6 Ambition,6181.430191447334
Audi A6,9724.551346296666
BMW Seria 2 220d Cabrio Aut.,24611.30345079194
Kia Stonic 1.0 T-GDI Trend,11641.271568451964
Volvo V90 D5 AWD Inscription,31186.149718330184
Dacia Logan,10065.266156676496
Renault Trafic 2.0 Blue dCi 120 Combi L2H1 8+1 locuri Authentique,27764.542878333283
Mercedes-Benz CLA,31477.951638791455
Nissan Qashqai 2.0 dCi 4 x 4 DPF tekna,8140.39876489202
Volkswagen Passat,7488.092680639121
Ford Mustang,21669.297452751256
Mercedes-Benz E 300 Cabrio,44498.946564105514
Volkswagen Tiguan 2.0 TDI BMT Sport & Style,10310.683631140464
Jaguar XE 2.0 AWD R-Sport,24779.241865279393
Citroën C2,5431.040178547476
Renault Megane TCe GPF Zen,10835.34866931219
Hyundai i20,11721.949105150292
Hyundai KONA,29635.04694822331
Seat Altea,9495.113246610857
BMW X1 xDrive25d Aut. xLine,23419.553042279473
Kia Niro 1.6 GDI 2WD Aut. Spirit,20533.528537732796
Hyundai Santa Fe 2.2 CRDi 4WD Automatik SEVEN Premium,28419.146226222747
Volkswagen Golf 1.4 TSI Comfortline,4096.109752440625
Audi Q3 2.0 40 TFSI S tronic quattro Advanced,31687.807928601833
Skoda Octavia 1.0 TSI Ambition,13140.91201660225
BMW X6,58156.42017212086
Ford Focus 1.6 TDCI Anniversary,3155.0422346267715
Renault Megane Grandtour ENERGY dCi 130 Start & Stopp Bose Edition,6628.838709992558
Audi A4 2.0 TDI Multitronic,15792.72666627142
Volkswagen Passat,29254.757793127363
Renault Clio,10155.915547008904
Ford Fiesta 1.5 TDCi DPF Trend,6445.132392330185
Volkswagen Touareg,84945.99317765735
Volvo XC 60,40092.93205976036
Opel Mokka 1.4 TurboECOTEC START/STOP 4x4 Drive,9532.512837379618
BMW Seria 5 520d xDrive AT,15947.623846532395
Dacia Duster TCe 150 4WD GPF Prestige,20559.762798681928
Skoda Octavia 1.6 TDI ELEGANCE,8595.0388681759
Toyota RAV4 2.5 Hybrid VVT-iE 4x4 Adventure,42669.81882807787
Peugeot 508 SW e-HDi FAP 110 EGS6 Active,6186.534763364832
Mercedes-Benz C 400 Cabrio 4Matic 9G-TRONIC AMG Line,41528.1763805196
BMW X3 xDrive20d,11661.214314062896
Mercedes-Benz GLC 250 d 4Matic 9G-TRONIC Exclusive,28525.234377796714
BMW X4 M M40d,50759.25155669318
Jaguar E-Pace D180 AWD R-Dynamic SE,23967.871807598473
Ford Focus,4510.506098069944
Audi A5,10775.175880950963
Renault Megane,4352.202486707208
Audi A3,18920.61497790044
Mercedes-Benz S 580 4Matic L 9G-TRONIC,173820.35469847295
Mitsubishi ASX 1.8L DID 4WD Instyle A02,9748.662960627955
Mercedes-Benz C 220 d T-Modell Aut.,34084.71484186419
Mercedes-Benz GLA,22976.80435574568
Ford Tourneo Courier 1.5 TDCi Ambiente,9232.708808957572
Skoda Citigo 1.0 MPI Ambition,8410.54764479677
Audi A3 1.4 TFSI Sportback Ambiente,2391.875566324292
Opel Astra 1.7 CDTI Sport,4062.7189732601064
Porsche Macan 3.6 PDK Turbo,45440.37122920789
Audi A6 3.0 TDI DPF clean diesel quattro S tronic sport selection,13886.106834722008
Audi A6 40 TDI S tronic,31503.306906252987
Mercedes-Benz AMG,144291.49102499225
Volkswagen Golf,8178.820322203916
Ford Focus 1.0 EcoBoost Titanium,15163.208405101841
Opel Corsa 1.2 TWINPORT ECOTEC Enjoy,8428.380758692792
Toyota RAV4,22277.99413145531
Maserati Ghibli,56126.21487863609
Mercedes-Benz E 220 d 4Matic Coupe 9G-TRONIC AMG Line,28797.33456040054
BMW X5 xDrive30d,52272.36946231994
Opel Combo,13747.102755133483
BMW Seria 5 520d xDrive AT,20104.62567717268
BMW X1,9585.276962183618
Audi A5 2.0 TDI Sportback DPF multitronic,11739.125041727379
Audi Q5 2.0 TDI Quattro S-Tronic,12272.619892388886
Opel Mokka 1.6 CDTI ecoFLEX Start/Stop Color Innovation,10954.486183485427
BMW X3,12624.996521257477
Hyundai I30 1.5 110CP 5DR M/T Comfort,13444.56784293599
Smart Fortwo coupe 1.0 pulse,5849.516681853781
Lexus Seria RX,25095.393556866475
Jeep Wrangler,42220.89992287741
Peugeot 308 SW 2.0 HDI Active,4867.250442738904
Volkswagen Tiguan 2.0 TDI SCR (BlueMotion Technology) Highline,14638.190006026305
Peugeot 206 206+ 60 Urban Move,4264.776471021844
Seat Tarraco 2.0 TDI 4DRIVE DSG7 Excellence,22623.337613962874
BMW X5 xDrive40i AT MHEV,97077.82427062659
Dacia Sandero 1.5 Blue dCi SL PLUS,13015.236114859059
Audi Q5 2.0 TDI Quattro,13933.30959474497
Volkswagen Golf,11323.718469196414
Dacia Duster 1.5 dCi Comfort,8206.353505778694
Mercedes-Benz GLE 400 d 4Matic 9G-TRONIC AMG Line,81954.8066628752
Mercedes-Benz Vito 114 CDI Tourer Extralang HA Aut. PRO,58656.673845173755
Mercedes-Benz V,49606.4201267688
Opel Mokka 1.2 Turbo Start/Stop Elegance,22773.86143977553
Mercedes-Benz GLC Coupe 250 d 4MATIC,31987.581036576794
Mercedes-Benz C 200 9G-TRONIC AMG Line,55297.5645639143
BMW X5 xDrive30d AT MHEV,62010.76323294844
Ford Grand C-Max 1.5 Ecoboost Start Stop Titanium,14939.470867995986
Land Rover Freelander 2 2.2L TD4 E,7833.941130119511
Dacia Sandero Stepway 0.9 TCe Prestige,7962.508881183246
Seat Ateca 1.5 TSI DSG7 Style,24026.009945456895
Toyota C-HR 2.0 HSD 184 CP 4x2 CVT Classy,32039.16860963292
Renault Captur (ENERGY) dCi 90 INTENS,9097.366112183088
Suzuki SX4 1.6 2WD NAVI,7809.477601943879
Dacia Sandero TCe 90 Laureate,4666.965622620871
BMW Seria 5 520i AT,25842.571915812212
Peugeot 308 BlueHDI EAT8 GT,24605.486332962264
BMW Seria 5,28430.279411898828
BMW X4 xDrive30i AT MHEV,69203.03841141038
Mercedes-Benz A 200 d Aut.,32417.698094551855
BMW X5 xDrive30d,100676.47009952343
Dacia Logan Stepway MCV 1.5 Blue dCi Prestige,7783.272492521835
Volkswagen Golf Plus 1.4 TSI DSG Highline,8563.762287668327
Renault Twingo SCe 70 LIMITED,5035.237111293887
Citroën C4 Picasso 1.6 e-HDI Aut. Exclusive,8657.450168152815
Dacia Logan MCV 1.5 dCi Laureate,4843.005067261345
Audi A5 Sportback 2.7 TDI Multitronic,11002.178058107811
Volkswagen Passat Variant 2.0 TDI BlueMotion Technology DSG Highline,8296.000530790028
Mercedes-Benz GLC 220 d 4Matic 9G-TRONIC AMG Line,20415.53157389015
Mercedes-Benz GLC 300 e 4Matic 9G-TRONIC Exclusive,42232.1111980785
Jaguar XE 20d Aut. R-Sport,17276.308708628294
Opel Corsa,4018.2919087012474
BMW X3 xDrive20d Aut.,14241.595091558038
Volkswagen Caddy 1.9 TDI DPF Life (7-Si.),4296.338972845523
BMW Seria 5,9477.649854903093
Audi A1 1.4 TFSI Sportback S tronic S line edition m. S line Sportpaket,9436.000262508023
Skoda Octavia 1.6 TDI DSG Style,10454.181331367829
Mercedes-Benz EQC 400 4MATIC,66225.37465797286
Dacia Duster 1.5 dCi 4x4 Prestige,6149.127772786994
Mercedes-Benz SL AMG 55 4Matic+ AMG SPEEDSHIFT MCT 9G,208320.70076355466
Volkswagen Touareg V6 TDI Elegance,66430.83039728187
Volkswagen Polo,8932.913772752476
Opel Corsa 1.4 Turbo ecoTEC Start/Stop Excite,12026.3765670284
Kia Ceed,10517.31147060823
Toyota Aygo,10322.72074664746
Subaru Forester 2.0XT GW,27214.446420137152
Mercedes-Benz S 560 e L 9G-TRONIC,58246.78149700752
Mercedes-Benz GLC Coupe 300 d 4Matic 9G-TRONIC AMG Line Plus,44870.003445688526
Audi A3 Sportback 1.6 TDI Attraction,8182.301334901257
Opel Astra 1.7 CDTI Enjoy,5176.364493514417
Volvo XC 40 D4 AWD Geartronic Inscription,27414.30598381679
Volkswagen Golf 1.0 TSI Comfortline,14129.075166531402
Hyundai I30 1.5 110CP 5DR M/T Comfort,14388.797809413232
Ford Focus 1.0 EcoBoost Connected,7332.361007263977
MG ZS,21222.063446823886
Porsche Panamera 3.0 Tiptronic S,29126.882686116147
Volkswagen Golf 1.0 TSI Comfortline,10501.277236079623
Audi A6,27766.231618557642
Volkswagen Passat 2.0 TDI BlueMotion Tehnology Comfortline DSG,9224.71518808377
Mazda CX-5 CD150 4x4 AT Attraction,22056.328272871528
Mercedes-Benz S 350 CDI BlueEfficiency Aut,13452.94464591798
Audi Q5 2.0 TDI quattro (clean diesel) S tronic,14285.122782526649
Mercedes-Benz E 450 MHEV 4MATIC Aut.,94261.7504955524
Ford Mondeo Vignale 2.0 Hybrid,17883.31144886238
BMW X5 xDrive30d,27304.478315331155
Mercedes-Benz A 250 4MATIC Sedan Aut.,33014.227824501555
Opel Insignia,13916.869872676312
Ford Kuga,8503.854302138807
Ford Mondeo 2.0 TDCi Titanium,6182.6931154104595
Peugeot 308 PureTech 110 Stop & Start Style,9446.819310494326
Audi A6 40 TDI quattro S tronic,28016.55082215153
Audi A3 1.6 30 TDI S tronic Sport,15721.780625702077
Mercedes-Benz C 300 e 4MATIC Aut.,71826.32017560293
Volkswagen Caddy 1.4 Life (5-Si.),2472.987822358567
Mercedes-Benz E 400 d 4Matic T 9G-TRONIC AMG Line,46943.19829268987
Nissan Qashqai 1.3 DIG-T DCT N-CONNECTA,24601.72696884136
Mercedes-Benz GLA 250 e,44445.06356913697
Lexus Seria NX,23396.735647010886
BMW Seria 5 520d xDrive AT,23754.441471501603
Jaguar F-Pace P250 AWD R-Dynamic SE,48117.76548801228
Volvo XC 60 D5 AWD Inscription,30985.234703498456
Volvo XC 40,32204.941049864883
Ford Focus 1.6 TDCi ECOnetic 88g Start-Stopp-System Trend,6076.206965483657
Skoda RAPID 1.2 MPI Ambition,4832.994740975789
Cadillac Escalade,124312.79543351922
Ford S-Max 2.0 TDCi Powershift Titanium,11426.268493316606
Mercedes-Benz EQA 250+ Electric Art,53533.41573441141
Mazda CX-30 e-SKYACTIV G122 MHEV Exclusive-line,26494.346340686698
Honda HR-V 1.5 i-VTEC CVT Executive,16951.544854508495
Skoda Octavia 1.6 TDI Style,12067.987237281988
Opel Vivaro 1.6 TwinTurbo CDTI Life L1H1 2.7 t Start/Stop,13510.804475115881
BMW Seria 2,14738.406085291987
BMW X5 xDrive30d,21550.375120672605
Dacia Duster 1.5 dCi 4x4 Ambiance,13442.731759181945
Mercedes-Benz S 450 4Matic 9G-TRONIC,52022.42411775547
Volkswagen Golf 2.0 TDI (BlueMotion Technology) Highline,15768.118580400775
Volkswagen Golf 1.4 MATCH,5000.344550921242
Mitsubishi Space Star,20890.526772484223
Ford Edge 2.0 Panther A8 AWD Vignale,31988.69773795192
Opel Astra 1.6 D Start/Stop Sports Tourer Business,10420.066143670469
BMW Seria 7 730Ld xDrive MHEV,61462.721151842714
Audi Q5 2.0 TDI Quattro S-Tronic,14283.481639666796
Dacia Duster dCi 110 2WD Prestige,9757.762274946865
Nissan Qashqai 1.6 DCi N-Vision,10839.363162251571
BMW X3 xDrive20d Aut. Advantage,28791.805901468775
Porsche Macan GTS PDK,55010.79822024124
Skoda Kamiq 1.0 TSI DSG Style,20889.429717617124
Renault Captur ENERGY TCe 90 Start&Stop Dynamique,9020.08084161493
Volvo S90 D5 AWD Inscription,29740.41420468439
Ford Fiesta,5314.644969122479
Skoda RAPID,10362.605325736475
Ford Transit Custom Bus 310 2.0 TDCI LWB L2H1 Trend,22846.678343352352
Skoda Karoq,31341.197144716247
Honda Accord 2.0i Aut Comfort,5181.860145107565
BMW X5 xDrive30d,14638.136799311498
Volkswagen Golf 1.0 TSI Trendline,12120.010671674509
Volkswagen Golf Variant 2.0 TDI SCR DSG Comfortline,18288.88218441003
Ford Kuga 2.5 Duratec FHEV AWD ST Line X,37070.260664240835
Audi S8 4.0 TFSI quattro Tiptronic,25520.9013534157
Dacia Lodgy 1.5 dCi Laureate,8225.847926661478
Peugeot 308 e-HDi FAP 110 Stop&Start Active,5913.206066302642
BMW Seria 5,9148.541612704663
Hyundai KONA 1.0 T-GDI 2WD Comfort,15852.97500604856
Dacia Sandero Stepway ECO-G 100 MT6 Expression,14484.077789169194
Renault Clio Estate dCi Life,10450.232732967272
Volkswagen Golf 1.2 TSI Style,5537.4403227024295
Porsche Macan 2.0 PDK,54244.664837215576
Volkswagen Passat 1.9TDI Comfortline,2969.940491586579
BMW X5 xDrive30d,10412.611201381633
Renault ZOE,18987.79544725016
Renault Megane,14005.280222076883
Mercedes-Benz CLS 350 d 4Matic 9G-TRONIC AMG Line,56890.580092743774
BMW Seria 5 520d Touring,4760.919869840932
Mercedes-Benz E 220 d 4Matic 9G-TRONIC Avantgarde,26395.600126063608
Volkswagen Tiguan 1.5 TSI ACT DSG Trendline,21900.5162591854
Mercedes-Benz CLA,24222.4253771294
Mazda 2 1.5i TE AT,8407.20484164953
Mercedes-Benz GLE,99403.97863008063
Mercedes-Benz GLC 300 4Matic 9G-TRONIC,32587.02471005387
Volkswagen Passat,19618.345745470386
Mini Cooper,17026.479642771465
Opel Antara 2.0 Cosmo,5594.690936191615
BMW X5 M M50d,47445.65777749772
Citroën C-Elysée 1.6 HDi BVM Seduction,7725.873341764921
Audi A8 3.0 TDI DPF quattro tiptronic,27599.339469348157
Mercedes-Benz V 250 BlueTEC Aut. Extralong Avantgarde,44807.63134269684
Mazda 6,5705.406661142697
Hyundai I30 1.4 100CP 5DR M/T Comfort,9651.892272772482
Dacia Duster 1.6 4x2 Prestige,8391.951848076415
Opel Corsa 1.2 Turbo Start/Stop Aut. GS-Line,12349.319838528249
Volkswagen Passat 1.5 TSI ACT DSG Comfortline,19079.66751397384
Land Rover Range Rover Velar,62007.907235448925
Mercedes-Benz CLA 250 e Coupe,50123.392332663534
Dacia Duster 1.5 Blue dCi 4WD Comfort,17361.313581659593
BMW Seria 5 525d xDrive Touring Aut. Luxury Line,10418.431906060398
Dacia Logan,9249.428262372876
Volvo XC 60,21011.22636005117
Lexus Seria NX 350h,54021.30263129827
Mercedes-Benz Vito 114 CDI Tourer Extralang HA Aut. PRO,60102.93650702721
Volkswagen Passat 2.0 TDI DSG Trendline,19934.25430230623
Volvo S60 D2 Momentum,10299.733593071784
Opel Vivaro,10920.406252600602
Dacia Sandero Stepway dCi 90 (S&S) Essential,4763.194326874343
Volvo S60 D3 Start-Stop Momentum,9045.954217458297
Ford Focus 1.0 EcoBoost Titanium,8972.382821433108
Ford Focus 1.5 EcoBlue Start-Stopp-System TITANIUM,11332.981306077256
Ford Fiesta 1.4 TDCi Comfort,3154.79835985831
Renault Grand Scenic ENERGY dCi 130 Start & Stop Dynamique,7215.926441209053
Suzuki Vitara 1.4 Boosterjet Mild-Hybrid Cool,22073.14870832396
Mercedes-Benz V 250 d extralang 4Matic 9G-TRONIC Edition 2023,74970.39402092737
Renault Clio IV TCe Life,9325.712977206666
Volkswagen Golf,12503.793585567206
Hyundai KONA EV Premium,40460.225394568
Mercedes-Benz C 220 d 9G-TRONIC,24143.667169834152
Volkswagen Passat Variant 2.0 TDI BlueMotion Technology DPF Sportline,6026.813736760917
Audi Q3 2.0 TDI Quattro Stronic,14004.304860181945
Land Rover Range Rover Sport,73316.03695155079
Kia XCeed 1.6 GDI DCT6 OPF Plug-in-Hybrid VISION,22041.071504906027
Nissan Navara 3.0 V6 dCi Double Cab LE Plus Aut.,17552.862920431304
Mercedes-Benz C 180 Coupe,21527.81230544109
Ford Kuga,36390.570116402065
Volkswagen Passat 1.6 TDI Comfortline,9593.042736534155
BMW X6 xDrive30d,11721.731787314491
Lexus UX 250h 2.0L HEV 20H- (178 HP) 4X4 CVT Luxury,36484.37203292605
Renault Kangoo,9115.292203322777
Toyota C-HR,17037.607106335872
Volkswagen Passat,29217.55684877487
Volvo XC 40 D4 AWD Geartronic Inscription,29265.123220284924
Dacia Duster dCi 110 4WD Prestige,8356.930904339115
BMW X3,21368.936271598148
Skoda Kodiaq 2.0 TDI 4X4 DSG Style,18532.50438114315
Volkswagen e-Golf Standard,16216.233959867477
Volkswagen Passat Variant 2.0 TDI SCR 4Motion DSG (BMT) Highline,15708.96570755586
Dacia Duster 1.5 dCi 4x2 Ambiance,8062.757900586991
Audi A5 Sportback 2.0 TDI S tronic Design,19287.24910510833
Volkswagen Touareg V6 TDI R-Style,61390.4734585081
Audi Q5 2.0 TFSI Quattro S tronic sport,29905.880192149976
Opel Astra Sports Tourer 1.6 CDTI ECOTEC Start/Stop Active,5741.561203564797
Mitsubishi ASX 1.6 DI-D 2WD Top,12451.043470693721
Volkswagen Tiguan 2.0 TSI 4Motion Automatik Track&Field,6233.806252476016
Land Rover Range Rover Sport 3.0 I S/C HSE Dynamic,40855.60851200367
Ford Mondeo,16153.782479851798
Volvo XC 60 B5 B AWD Geartronic Momentum Pro,42271.410499876394
Skoda Superb Combi 2.0 TDI Ambition,15463.66625019032
Volkswagen Tiguan 2.0 TDI 4Mot DSG Comfortline,18615.668207660976
Volvo XC 60 D4 AWD Geartronic Inscription,27201.166566289095
Volkswagen Golf Plus,6017.031321168338
Volvo XC 40,30980.8700292895
Skoda Fabia,9578.327176162202
Hyundai I30 1.6 CRDI DCT Premium,13148.032710210518
Skoda Fabia 1.0 MPI Selection,17561.541023344966
Mercedes-Benz A 200 7G-DCT AMG Line Advanced Plus,46712.53534421768
Jeep Grand Cherokee 3.0 TD AT Summit,46712.195658403754
Peugeot 5008 1.6 PureTech Turbo s&s EAT8 GT-Line,27318.058118538756
Ford Kuga 2.0 TDCi 4WD Powershift Titanium,11320.914749985892
Skoda Superb,9631.693032591766
Toyota Hilux 2.8D 204CP 4x4 Double Cab AT Executive Color Edition,53806.23194612223
Opel Zafira 1.7 CDTI Cosmo,4605.489835670369
Audi A4 Avant 35 TDI S tronic,18877.939875154174
Chevrolet Aveo 1.4i 16V S 55C,2054.521540405619
Mercedes-Benz S 500 4MATIC Coupe Aut,46733.48761421713
BMW Seria 3 320d Efficient Dynamic Edition Aut.,15847.393553071119
Audi A5 Sportback 35 TDI S tronic sport,20266.831826369038
Volkswagen Polo 1.4 Style,5906.272866238973
Volkswagen Jetta,6918.4686339447035
Mercedes-Benz EQA 250,51374.43770788705
Nissan Qashqai 1.5 DCI Start/Stop Tekna,8215.550346487871
Mercedes-Benz E 220 d 4Matic Coupe 9G-TRONIC AMG Line,31491.77597464717
Peugeot 308 BlueHDi FAP 150 Stop&Start Active,10200.142635334483
Dacia Sandero 1.5 Blue dCi SL PLUS,10634.468412589054
Dacia Duster 1.6 4x4 Ambiance,14266.35290846194
Chevrolet Silverado,139710.95761009585
BMW i8 Coupe,43429.22946904664
Volvo XC 60 B5 MHEV AWD Inscription,42009.63472843944
Mercedes-Benz C 200 CDI DPF Automatik BlueEFFICIENCY Elegance,10983.920408817175
BMW Seria 7 730Ld,14448.227297246232
Dacia Duster,13842.230015889421
Mitsubishi ASX 1.8 DI-D 2WD Invite,11017.148494969042
"Kia Sportage 2,0 CRDI AWD Aut. Platinum",14891.01742874334
Audi A6 2.0 TDI DPF Multitronic,7341.431121256161
Mazda 3 e-Skyactiv G150 AT MHEV Exclusive-Line,30496.06250099481
"Dacia Duster 1.5 Blue dCi 4WD Prestige jante 17""",12852.632152188002
Hyundai Tucson 1.6 T-GDi 4WD 7DCT Style,22376.366455315143
Kia Sportage 1.6 T-GDI HEV 6AT 4x4 GT Line,37963.70894098848
Maserati Ghibli Automatik S Q4,30522.742253569795
Renault Megane 1.5 dCi Dynamique,3600.910298047161
BMW Seria 5 530e Aut. Luxury Line,31955.49677542407
Audi A4 2.0 TDI ultra S tronic,20106.673037168654
Volkswagen Touareg 3.0 V6 TDI DPF Mountain,7058.834588759576
Skoda Octavia,13624.93298094902
Audi A8 3.0 55 TFSI quattro Tiptronic,74699.02571706704
BMW Seria 7 740d,13834.59601821961
BMW Seria 5 520d EfficientDynamics Edition AT,19333.192189459147
Mercedes-Benz ML 350 BlueTec 4MATIC Aut,17213.937346257095
BMW Seria 3 320d xDrive AT,34915.101076797655
Volkswagen ID.4 77 kWh GTX,41431.420744925206
BMW Seria 3 320d GT Sport-Aut. Luxury Line,20021.19206355341
Mercedes-Benz EQE 350 4Matic AMG Line,74598.87271714812
Toyota Prius (Hybrid),4692.729159904894
Hyundai KONA 1.6 T-GDI DCT Style,25514.3168293062
Toyota Auris 2.0 D-4D Comfort,8303.63208795469
Mercedes-Benz GLC,42810.906384202535
Renault Captur Energy dCi Intens,14457.063709959642
Mercedes-Benz GLC 220 d 4Matic 9G-TRONIC,38447.522900743024
Peugeot 3008 1.5 BlueHDI 130 S&S EAT8 Allure,16462.06781862124
Peugeot 508 BlueHDi 130 Active,9922.227173420206
Volkswagen Golf Plus 1.9 TDI Trendline,2470.5046302456353
Nissan Note 1.5 dci DPF tekna,7564.5479753786085
BMW Seria 7 745Le,44023.8845089305
Mercedes-Benz GLE 350 d 4MATIC,28491.490796144604
Mercedes-Benz B 220 CDI (BlueEFFICIENCY) 7G-DCT,20878.29119158154
Mercedes-Benz A 200 d 4MATIC Aut.,20082.737511973064
Mercedes-Benz GLC Coupe 250 4Matic 9G-TRONIC AMG Line,32342.448804014442
Kia Sportage,28136.655384322912
Ford Focus 1.0 EcoBoost Active Business,10098.610350442626
Audi Q8 3.0 50 TDI quattro Tiptronic,70457.06287452483
Audi A6 Avant 50 TDI quattro tiptronic S line,34409.61659734368
Mitsubishi Outlander,9444.272957651954
Ford Ka 1.2i Start Stop Trend,5995.871120748367
Hyundai i20,9486.520110256348
Audi A4 Avant 2.0 TDI Multitronic,16153.545978078895
Mercedes-Benz E 300de 4Matic 9G-TRONIC,79518.71456384742
Audi A5,10389.973680612276
Mercedes-Benz E 350 d Aut.,34480.38134449141
Ford Fiesta 1.5 TDCi Active II,9559.523699868456
Hyundai Elantra,18149.827471943674
Skoda Octavia 2.0 TDI DSG Style,13810.277563085197
Audi A4 Avant 2.0 TDI ultra Sport,16274.617482210375
Audi Q4 Sportback e-tron 50 quattro,63130.87497226646
